ds;dt;y;i;T
2019-01-01 00:00;1;0;0;0.6
2019-01-01 01:00;2;0;0;-1
2019-01-01 02:00;3;0;0;-1.9
2019-01-01 03:00;4;0;0;-2.2
2019-01-01 04:00;5;0;0;-2.9
2019-01-01 05:00;6;0;0;-4.3
2019-01-01 06:00;7;0;0;-4.5
2019-01-01 07:00;8;0;1;-5.6
2019-01-01 08:00;9;0.231;4;-5.2
2019-01-01 09:00;10;1.161;16;-5.7
2019-01-01 10:00;11;2.197;51;-5.2
2019-01-01 11:00;12;2.749;90;-5.2
2019-01-01 12:00;13;3.077;118;-5
2019-01-01 13:00;14;3.243;102;-5
2019-01-01 14:00;15;3.226;99;-4.4
2019-01-01 15:00;16;2.722;86;-4.6
2019-01-01 16:00;17;1.524;52;-4
2019-01-01 17:00;18;0.359;21;-4.1
2019-01-01 18:00;19;0;2;-4.3
2019-01-01 19:00;20;0;0;-4.1
2019-01-01 20:00;21;0;0;-3.4
2019-01-01 21:00;22;0;0;-3.4
2019-01-01 22:00;23;0;0;-3.4
2019-01-01 23:00;24;0;0;-3.4
2019-01-02 00:00;25;0;0;-3.4
2019-01-02 01:00;26;0;0;-3.4
2019-01-02 02:00;27;0;0;-3.4
2019-01-02 03:00;28;0;0;-4.4
2019-01-02 04:00;29;0;0;-3.4
2019-01-02 05:00;30;0;0;-3.8
2019-01-02 06:00;31;0;0;-4
2019-01-02 07:00;32;0;1;-5.3
2019-01-02 08:00;33;0.798;2;-4.5
2019-01-02 09:00;34;2.006;33;-3.4
2019-01-02 10:00;35;2.774;90;-3.3
2019-01-02 11:00;36;3.415;141;-2.7
2019-01-02 12:00;37;3.71;189;-2.1
2019-01-02 13:00;38;3.712;190;-2.3
2019-01-02 14:00;39;3.15;192;-2.1
2019-01-02 15:00;40;2.261;151;-1.5
2019-01-02 16:00;41;0.894;98;-0.7
2019-01-02 17:00;42;0.103;39;-1.5
2019-01-02 18:00;43;0;8;-2.6
2019-01-02 19:00;44;0;0;-3.1
2019-01-02 20:00;45;0;0;-3.9
2019-01-02 21:00;46;0;0;-4.2
2019-01-02 22:00;47;0;0;-3.9
2019-01-02 23:00;48;0;0;-4.1
2019-01-03 00:00;49;0;0;-3.2
2019-01-03 01:00;50;0;0;-3.8
2019-01-03 02:00;51;0;0;-3.7
2019-01-03 03:00;52;0;0;-4.2
2019-01-03 04:00;53;0;0;-4.2
2019-01-03 05:00;54;0;0;-5.9
2019-01-03 06:00;55;0;0;-5
2019-01-03 07:00;56;0;2;-5.5
2019-01-03 08:00;57;1.055;17;-3.6
2019-01-03 09:00;58;2.324;167;-0.6
2019-01-03 10:00;59;3.304;345;1.9
2019-01-03 11:00;60;3.891;493;4
2019-01-03 12:00;61;4.153;590;7.9
2019-01-03 13:00;62;4.122;621;9.1
2019-01-03 14:00;63;3.799;586;9.8
2019-01-03 15:00;64;3.156;489;9.7
2019-01-03 16:00;65;2.14;339;9.2
2019-01-03 17:00;66;0.698;151;7.1
2019-01-03 18:00;67;0;5;5.1
2019-01-03 19:00;68;0;0;2.9
2019-01-03 20:00;69;0;0;0.4
2019-01-03 21:00;70;0;0;-0.1
2019-01-03 22:00;71;0;0;-1.1
2019-01-03 23:00;72;0;0;-1.5
2019-01-04 00:00;73;0;0;-2.1
2019-01-04 01:00;74;0;0;-4.1
2019-01-04 02:00;75;0;0;-4
2019-01-04 03:00;76;0;0;-4
2019-01-04 04:00;77;0;0;-3.6
2019-01-04 05:00;78;0;0;-3.5
2019-01-04 06:00;79;0;0;-4.7
2019-01-04 07:00;80;0;2;-4.7
2019-01-04 08:00;81;1.144;19;-1.2
2019-01-04 09:00;82;2.358;170;1.5
2019-01-04 10:00;83;3.274;348;3.8
2019-01-04 11:00;84;3.792;495;6.4
2019-01-04 12:00;85;3.985;590;8.8
2019-01-04 13:00;86;3.915;621;10.8
2019-01-04 14:00;87;3.588;587;12.5
2019-01-04 15:00;88;2.966;490;14.1
2019-01-04 16:00;89;1.993;340;13.3
2019-01-04 17:00;90;0.615;150;10.9
2019-01-04 18:00;91;0;5;7.9
2019-01-04 19:00;92;0;0;4.3
2019-01-04 20:00;93;0;0;3.8
2019-01-04 21:00;94;0;0;2.3
2019-01-04 22:00;95;0;0;2.1
2019-01-04 23:00;96;0;0;1.6
2019-01-05 00:00;97;0;0;1.2
2019-01-05 01:00;98;0;0;1
2019-01-05 02:00;99;0;0;1
2019-01-05 03:00;100;0;0;-0.3
2019-01-05 04:00;101;0;0;-1
2019-01-05 05:00;102;0;0;-0.8
2019-01-05 06:00;103;0;0;-1.8
2019-01-05 07:00;104;0;2;-2.4
2019-01-05 08:00;105;1.004;20;1
2019-01-05 09:00;106;2.048;172;3.2
2019-01-05 10:00;107;3.095;350;6.4
2019-01-05 11:00;108;3.772;499;9
2019-01-05 12:00;109;3.961;592;11.3
2019-01-05 13:00;110;3.666;626;13.3
2019-01-05 14:00;111;3.377;595;15
2019-01-05 15:00;112;2.577;468;15.3
2019-01-05 16:00;113;1.304;247;16
2019-01-05 17:00;114;0.447;118;12.7
2019-01-05 18:00;115;0;6;10.5
2019-01-05 19:00;116;0;0;8.9
2019-01-05 20:00;117;0;0;7.2
2019-01-05 21:00;118;0;0;5.6
2019-01-05 22:00;119;0;0;3.6
2019-01-05 23:00;120;0;0;3.9
2019-01-06 00:00;121;0;0;5.3
2019-01-06 01:00;122;0;0;4.5
2019-01-06 02:00;123;0;0;3.7
2019-01-06 03:00;124;0;0;4.7
2019-01-06 04:00;125;0;0;5.1
2019-01-06 05:00;126;0;0;5.1
2019-01-06 06:00;127;0;0;4.2
2019-01-06 07:00;128;0;4;3.7
2019-01-06 08:00;129;0.612;26;6
2019-01-06 09:00;130;1.419;82;8.7
2019-01-06 10:00;131;2.68;212;12.2
2019-01-06 11:00;132;3.204;273;15.3
2019-01-06 12:00;133;3.422;511;18
2019-01-06 13:00;134;2.936;228;21
2019-01-06 14:00;135;1.895;306;19
2019-01-06 15:00;136;0.689;123;17.3
2019-01-06 16:00;137;0.412;61;16.5
2019-01-06 17:00;138;0.09;43;15.4
2019-01-06 18:00;139;0;5;14.5
2019-01-06 19:00;140;0;0;12.7
2019-01-06 20:00;141;0;0;10.7
2019-01-06 21:00;142;0;0;8.8
2019-01-06 22:00;143;0;0;8.6
2019-01-06 23:00;144;0;0;9.6
2019-01-07 00:00;145;0;0;7.1
2019-01-07 01:00;146;0;0;6.9
2019-01-07 02:00;147;0;0;7.2
2019-01-07 03:00;148;0;0;5.7
2019-01-07 04:00;149;0;0;2.4
2019-01-07 05:00;150;0;0;0.9
2019-01-07 06:00;151;0;0;0.8
2019-01-07 07:00;152;0;2;-0.1
2019-01-07 08:00;153;1.178;11;1.3
2019-01-07 09:00;154;2.342;169;5.8
2019-01-07 10:00;155;3.224;348;8.9
2019-01-07 11:00;156;3.719;496;11
2019-01-07 12:00;157;3.929;591;13.2
2019-01-07 13:00;158;3.877;623;14.9
2019-01-07 14:00;159;3.558;590;16.4
2019-01-07 15:00;160;2.939;496;17.2
2019-01-07 16:00;161;1.968;347;16.6
2019-01-07 17:00;162;0.611;156;13.1
2019-01-07 18:00;163;0;5;10.5
2019-01-07 19:00;164;0;0;8.7
2019-01-07 20:00;165;0;0;6.6
2019-01-07 21:00;166;0;0;6.1
2019-01-07 22:00;167;0;0;6.1
2019-01-07 23:00;168;0;0;7.1
2019-01-08 00:00;169;0;0;5.5
2019-01-08 01:00;170;0;0;6.9
2019-01-08 02:00;171;0;0;5.2
2019-01-08 03:00;172;0;0;2.9
2019-01-08 04:00;173;0;0;3.1
2019-01-08 05:00;174;0;0;2.6
2019-01-08 06:00;175;0;0;3
2019-01-08 07:00;176;0;1;2
2019-01-08 08:00;177;0.209;8;4.3
2019-01-08 09:00;178;0.784;85;7.1
2019-01-08 10:00;179;1.514;215;8.5
2019-01-08 11:00;180;2.137;319;8.7
2019-01-08 12:00;181;2.308;488;10.3
2019-01-08 13:00;182;1.929;515;11.1
2019-01-08 14:00;183;1.439;439;11.1
2019-01-08 15:00;184;0.954;384;11
2019-01-08 16:00;185;0.453;187;10.5
2019-01-08 17:00;186;0.072;62;9
2019-01-08 18:00;187;0;8;7.4
2019-01-08 19:00;188;0;0;6.7
2019-01-08 20:00;189;0;0;6
2019-01-08 21:00;190;0;0;5.6
2019-01-08 22:00;191;0;0;4.9
2019-01-08 23:00;192;0;0;4.9
2019-01-09 00:00;193;0;0;4.4
2019-01-09 01:00;194;0;0;3.7
2019-01-09 02:00;195;0;0;3.7
2019-01-09 03:00;196;0;0;3.2
2019-01-09 04:00;197;0;0;1.9
2019-01-09 05:00;198;0;0;0.3
2019-01-09 06:00;199;0;0;-0.3
2019-01-09 07:00;200;0;1;-1
2019-01-09 08:00;201;0.622;18;1.2
2019-01-09 09:00;202;1.692;159;3.8
2019-01-09 10:00;203;2.732;337;6.1
2019-01-09 11:00;204;3.362;462;7.8
2019-01-09 12:00;205;3.607;552;8.7
2019-01-09 13:00;206;3.369;571;9.6
2019-01-09 14:00;207;2.274;399;10
2019-01-09 15:00;208;1.161;307;9.6
2019-01-09 16:00;209;0.705;177;9.1
2019-01-09 17:00;210;0.196;57;7.8
2019-01-09 18:00;211;0;7;6.4
2019-01-09 19:00;212;0;0;5.6
2019-01-09 20:00;213;0;0;5.3
2019-01-09 21:00;214;0;0;5.3
2019-01-09 22:00;215;0;0;5.2
2019-01-09 23:00;216;0;0;3.8
2019-01-10 00:00;217;0;0;2.3
2019-01-10 01:00;218;0;0;2.1
2019-01-10 02:00;219;0;0;2
2019-01-10 03:00;220;0;0;1.3
2019-01-10 04:00;221;0;0;1.4
2019-01-10 05:00;222;0;0;1.4
2019-01-10 06:00;223;0;0;0.6
2019-01-10 07:00;224;0;0;0.4
2019-01-10 08:00;225;0.171;25;1.6
2019-01-10 09:00;226;0.625;184;4.1
2019-01-10 10:00;227;1.172;252;6.4
2019-01-10 11:00;228;1.854;474;9.4
2019-01-10 12:00;229;2.558;504;11.2
2019-01-10 13:00;230;3.019;503;12.3
2019-01-10 14:00;231;2.761;374;12.8
2019-01-10 15:00;232;1.827;328;13
2019-01-10 16:00;233;0.676;165;12.8
2019-01-10 17:00;234;0.065;44;11.4
2019-01-10 18:00;235;0;5;10.9
2019-01-10 19:00;236;0;0;10.3
2019-01-10 20:00;237;0;0;10.2
2019-01-10 21:00;238;0;0;9.6
2019-01-10 22:00;239;0;0;8.7
2019-01-10 23:00;240;0;0;8.5
2019-01-11 00:00;241;0;0;8.1
2019-01-11 01:00;242;0;0;9.7
2019-01-11 02:00;243;0;0;8
2019-01-11 03:00;244;0;0;8.7
2019-01-11 04:00;245;0;0;8
2019-01-11 05:00;246;0;0;7.6
2019-01-11 06:00;247;0;0;7.5
2019-01-11 07:00;248;0;1;7.7
2019-01-11 08:00;249;0.238;6;8
2019-01-11 09:00;250;1.542;22;10.6
2019-01-11 10:00;251;2.921;41;10.7
2019-01-11 11:00;252;3.487;148;13.6
2019-01-11 12:00;253;3.684;68;12.6
2019-01-11 13:00;254;3.378;38;13.8
2019-01-11 14:00;255;2.711;286;14.5
2019-01-11 15:00;256;1.754;519;11.9
2019-01-11 16:00;257;1;207;12.4
2019-01-11 17:00;258;0.27;28;12.2
2019-01-11 18:00;259;0;2;9.6
2019-01-11 19:00;260;0;0;7.2
2019-01-11 20:00;261;0;0;5.8
2019-01-11 21:00;262;0;0;4.7
2019-01-11 22:00;263;0;0;5.6
2019-01-11 23:00;264;0;0;4.5
2019-01-12 00:00;265;0;0;5
2019-01-12 01:00;266;0;0;5.2
2019-01-12 02:00;267;0;0;3.2
2019-01-12 03:00;268;0;0;3.2
2019-01-12 04:00;269;0;0;2
2019-01-12 05:00;270;0;0;1.8
2019-01-12 06:00;271;0;0;3.2
2019-01-12 07:00;272;0;6;2.5
2019-01-12 08:00;273;1.094;22;3.6
2019-01-12 09:00;274;2.203;174;6.6
2019-01-12 10:00;275;3.118;343;9.1
2019-01-12 11:00;276;3.671;487;9.3
2019-01-12 12:00;277;3.891;591;9.8
2019-01-12 13:00;278;3.81;622;11
2019-01-12 14:00;279;3.445;551;11.8
2019-01-12 15:00;280;2.791;419;11.8
2019-01-12 16:00;281;1.826;373;11.8
2019-01-12 17:00;282;0.499;100;10.3
2019-01-12 18:00;283;0;8;5.6
2019-01-12 19:00;284;0;0;5.2
2019-01-12 20:00;285;0;0;5.6
2019-01-12 21:00;286;0;0;4
2019-01-12 22:00;287;0;0;2.6
2019-01-12 23:00;288;0;0;1.4
2019-01-13 00:00;289;0;0;0.8
2019-01-13 01:00;290;0;0;1.4
2019-01-13 02:00;291;0;0;-0.1
2019-01-13 03:00;292;0;0;0.4
2019-01-13 04:00;293;0;0;0.4
2019-01-13 05:00;294;0;0;1.2
2019-01-13 06:00;295;0;0;1.6
2019-01-13 07:00;296;0;1;1.5
2019-01-13 08:00;297;0.242;7;2.2
2019-01-13 09:00;298;0.805;56;2.7
2019-01-13 10:00;299;1.522;139;4
2019-01-13 11:00;300;2.107;188;5
2019-01-13 12:00;301;2.44;272;6
2019-01-13 13:00;302;2.268;331;6.6
2019-01-13 14:00;303;2.036;321;6.7
2019-01-13 15:00;304;1.654;393;7.6
2019-01-13 16:00;305;0.978;202;7.2
2019-01-13 17:00;306;0.228;160;6.1
2019-01-13 18:00;307;0;14;3.8
2019-01-13 19:00;308;0;0;2.1
2019-01-13 20:00;309;0;0;1.4
2019-01-13 21:00;310;0;0;1.9
2019-01-13 22:00;311;0;0;3
2019-01-13 23:00;312;0;0;3
2019-01-14 00:00;313;0;0;3.4
2019-01-14 01:00;314;0;0;3.9
2019-01-14 02:00;315;0;0;3.1
2019-01-14 03:00;316;0;0;3.1
2019-01-14 04:00;317;0;0;3.1
2019-01-14 05:00;318;0;0;2.7
2019-01-14 06:00;319;0;0;2.6
2019-01-14 07:00;320;0;1;2.3
2019-01-14 08:00;321;0.88;8;2.7
2019-01-14 09:00;322;1.955;61;3.5
2019-01-14 10:00;323;2.707;133;4.3
2019-01-14 11:00;324;2.83;140;5.6
2019-01-14 12:00;325;3.151;177;6.2
2019-01-14 13:00;326;3.385;262;6.9
2019-01-14 14:00;327;3.144;342;7.7
2019-01-14 15:00;328;2.49;521;7.9
2019-01-14 16:00;329;1.384;301;7.9
2019-01-14 17:00;330;0.287;123;6
2019-01-14 18:00;331;0;13;3.9
2019-01-14 19:00;332;0;0;3.2
2019-01-14 20:00;333;0;0;2.4
2019-01-14 21:00;334;0;0;2
2019-01-14 22:00;335;0;0;1.6
2019-01-14 23:00;336;0;0;2.3
2019-01-15 00:00;337;0;0;2.1
2019-01-15 01:00;338;0;0;1.9
2019-01-15 02:00;339;0;0;1.9
2019-01-15 03:00;340;0;0;2.1
2019-01-15 04:00;341;0;0;2.2
2019-01-15 05:00;342;0;0;1.6
2019-01-15 06:00;343;0;0;1.5
2019-01-15 07:00;344;0;1;1.5
2019-01-15 08:00;345;0.651;2;1.6
2019-01-15 09:00;346;1.6;29;2.6
2019-01-15 10:00;347;2.79;82;3.2
2019-01-15 11:00;348;3.622;156;4.6
2019-01-15 12:00;349;3.855;314;7
2019-01-15 13:00;350;3.798;593;9
2019-01-15 14:00;351;3.465;602;10.4
2019-01-15 15:00;352;2.84;511;11.8
2019-01-15 16:00;353;1.854;365;12.2
2019-01-15 17:00;354;0.509;167;10.8
2019-01-15 18:00;355;0;7;7
2019-01-15 19:00;356;0;0;6.5
2019-01-15 20:00;357;0;0;4.7
2019-01-15 21:00;358;0;0;3.9
2019-01-15 22:00;359;0;0;2.4
2019-01-15 23:00;360;0;0;2.9
2019-01-16 00:00;361;0;0;3.2
2019-01-16 01:00;362;0;0;2.7
2019-01-16 02:00;363;0;0;2.5
2019-01-16 03:00;364;0;0;2.4
2019-01-16 04:00;365;0;0;3.8
2019-01-16 05:00;366;0;0;3.4
2019-01-16 06:00;367;0;0;3.1
2019-01-16 07:00;368;0;7;2.3
2019-01-16 08:00;369;0.889;22;2.9
2019-01-16 09:00;370;1.918;115;6.7
2019-01-16 10:00;371;2.759;392;8.5
2019-01-16 11:00;372;3.275;424;12.9
2019-01-16 12:00;373;3.336;539;15.2
2019-01-16 13:00;374;3.245;593;18.2
2019-01-16 14:00;375;3.153;600;20
2019-01-16 15:00;376;2.728;525;20.8
2019-01-16 16:00;377;1.809;377;21.2
2019-01-16 17:00;378;0.543;171;18.9
2019-01-16 18:00;379;0;8;13.4
2019-01-16 19:00;380;0;0;8.4
2019-01-16 20:00;381;0;0;10.5
2019-01-16 21:00;382;0;0;9.1
2019-01-16 22:00;383;0;0;7.5
2019-01-16 23:00;384;0;0;7
2019-01-17 00:00;385;0;0;3.8
2019-01-17 01:00;386;0;0;7.2
2019-01-17 02:00;387;0;0;6.7
2019-01-17 03:00;388;0;0;5.5
2019-01-17 04:00;389;0;0;3.6
2019-01-17 05:00;390;0;0;1.2
2019-01-17 06:00;391;0;0;1.5
2019-01-17 07:00;392;0;4;0.7
2019-01-17 08:00;393;1.3;22;3.3
2019-01-17 09:00;394;2.332;174;8.3
2019-01-17 10:00;395;3.19;348;10.5
2019-01-17 11:00;396;3.674;508;13.1
2019-01-17 12:00;397;3.903;607;16
2019-01-17 13:00;398;3.874;643;17.8
2019-01-17 14:00;399;3.563;630;19
2019-01-17 15:00;400;2.954;546;20.1
2019-01-17 16:00;401;2.001;390;19.4
2019-01-17 17:00;402;0.66;179;17.9
2019-01-17 18:00;403;0;9;14
2019-01-17 19:00;404;0;0;11.7
2019-01-17 20:00;405;0;0;9.1
2019-01-17 21:00;406;0;0;7.3
2019-01-17 22:00;407;0;0;8.2
2019-01-17 23:00;408;0;0;7.1
2019-01-18 00:00;409;0;0;7.8
2019-01-18 01:00;410;0;0;6.8
2019-01-18 02:00;411;0;0;8.1
2019-01-18 03:00;412;0;0;8.3
2019-01-18 04:00;413;0;0;9.8
2019-01-18 05:00;414;0;0;6.9
2019-01-18 06:00;415;0;0;6.2
2019-01-18 07:00;416;0;1;6.3
2019-01-18 08:00;417;1.167;19;10.2
2019-01-18 09:00;418;2.148;164;15.4
2019-01-18 10:00;419;2.945;308;16
2019-01-18 11:00;420;3.453;472;17.7
2019-01-18 12:00;421;3.096;551;16.9
2019-01-18 13:00;422;2.736;596;12.1
2019-01-18 14:00;423;2.335;483;11.6
2019-01-18 15:00;424;1.815;381;15.1
2019-01-18 16:00;425;1.244;378;14
2019-01-18 17:00;426;0.452;182;13.2
2019-01-18 18:00;427;0;10;11.5
2019-01-18 19:00;428;0;0;9.8
2019-01-18 20:00;429;0;0;9.2
2019-01-18 21:00;430;0;0;6.7
2019-01-18 22:00;431;0;0;6.7
2019-01-18 23:00;432;0;0;7.2
2019-01-19 00:00;433;0;0;5.7
2019-01-19 01:00;434;0;0;5.3
2019-01-19 02:00;435;0;0;2.7
2019-01-19 03:00;436;0;0;2.2
2019-01-19 04:00;437;0;0;2.1
2019-01-19 05:00;438;0;0;0.9
2019-01-19 06:00;439;0;0;0.8
2019-01-19 07:00;440;0;3;0.4
2019-01-19 08:00;441;1.378;20;1.7
2019-01-19 09:00;442;2.441;177;6.3
2019-01-19 10:00;443;3.341;365;8.4
2019-01-19 11:00;444;3.892;522;10.1
2019-01-19 12:00;445;4.142;624;13.1
2019-01-19 13:00;446;4.1;662;14.1
2019-01-19 14:00;447;3.775;636;14.3
2019-01-19 15:00;448;3.13;544;14.8
2019-01-19 16:00;449;2.127;394;15.3
2019-01-19 17:00;450;0.718;190;13.7
2019-01-19 18:00;451;0;9;9.1
2019-01-19 19:00;452;0;0;7.1
2019-01-19 20:00;453;0;0;4.3
2019-01-19 21:00;454;0;0;4.3
2019-01-19 22:00;455;0;0;3.5
2019-01-19 23:00;456;0;0;3
2019-01-20 00:00;457;0;0;1
2019-01-20 01:00;458;0;0;1
2019-01-20 02:00;459;0;0;0.3
2019-01-20 03:00;460;0;0;-0.2
2019-01-20 04:00;461;0;0;-1.4
2019-01-20 05:00;462;0;0;-1.2
2019-01-20 06:00;463;0;0;-1.3
2019-01-20 07:00;464;0;3;-0.2
2019-01-20 08:00;465;0.456;19;0.2
2019-01-20 09:00;466;1.37;113;3.4
2019-01-20 10:00;467;2.468;292;8.1
2019-01-20 11:00;468;3.263;445;10.3
2019-01-20 12:00;469;3.769;575;12
2019-01-20 13:00;470;3.791;622;15.2
2019-01-20 14:00;471;3.456;582;16.2
2019-01-20 15:00;472;2.738;590;17.5
2019-01-20 16:00;473;1.588;266;16.6
2019-01-20 17:00;474;0.353;156;14.7
2019-01-20 18:00;475;0;15;11
2019-01-20 19:00;476;0;0;7.8
2019-01-20 20:00;477;0;0;7.6
2019-01-20 21:00;478;0;0;6.1
2019-01-20 22:00;479;0;0;3.7
2019-01-20 23:00;480;0;0;3.2
2019-01-21 00:00;481;0;0;4
2019-01-21 01:00;482;0;0;2.2
2019-01-21 02:00;483;0;0;3.4
2019-01-21 03:00;484;0;0;3.3
2019-01-21 04:00;485;0;0;1.8
2019-01-21 05:00;486;0;0;2.1
2019-01-21 06:00;487;0;0;3.2
2019-01-21 07:00;488;0;0;1.3
2019-01-21 08:00;489;0.899;12;2.5
2019-01-21 09:00;490;2.02;104;7.8
2019-01-21 10:00;491;3.006;280;15.9
2019-01-21 11:00;492;3.512;503;18.4
2019-01-21 12:00;493;3.755;565;20.5
2019-01-21 13:00;494;3.742;603;24.2
2019-01-21 14:00;495;3.468;458;22.5
2019-01-21 15:00;496;2.895;238;23.3
2019-01-21 16:00;497;1.832;358;23.1
2019-01-21 17:00;498;0.477;151;21.3
2019-01-21 18:00;499;0;29;18.2
2019-01-21 19:00;500;0;0;14.9
2019-01-21 20:00;501;0;0;17
2019-01-21 21:00;502;0;0;16.2
2019-01-21 22:00;503;0;0;12.2
2019-01-21 23:00;504;0;0;11.9
2019-01-22 00:00;505;0;0;11.6
2019-01-22 01:00;506;0;0;10.5
2019-01-22 02:00;507;0;0;11.6
2019-01-22 03:00;508;0;0;6.5
2019-01-22 04:00;509;0;0;3.9
2019-01-22 05:00;510;0;0;3.2
2019-01-22 06:00;511;0;0;4.4
2019-01-22 07:00;512;0;2;4.5
2019-01-22 08:00;513;1.088;19;3.8
2019-01-22 09:00;514;2.295;181;7.5
2019-01-22 10:00;515;2.589;363;7.4
2019-01-22 11:00;516;2.557;352;5.6
2019-01-22 12:00;517;2.846;438;5.7
2019-01-22 13:00;518;2.619;650;6.4
2019-01-22 14:00;519;2.125;636;6.9
2019-01-22 15:00;520;1.937;545;6.9
2019-01-22 16:00;521;1.276;402;7.3
2019-01-22 17:00;522;0.378;166;5.2
2019-01-22 18:00;523;0;13;3
2019-01-22 19:00;524;0;0;1.7
2019-01-22 20:00;525;0;0;0.2
2019-01-22 21:00;526;0;0;-0.9
2019-01-22 22:00;527;0;0;-3.6
2019-01-22 23:00;528;0;0;-3.3
2019-01-23 00:00;529;0;0;-4.2
2019-01-23 01:00;530;0;0;-5.1
2019-01-23 02:00;531;0;0;-4.6
2019-01-23 03:00;532;0;0;-7
2019-01-23 04:00;533;0;0;-5.7
2019-01-23 05:00;534;0;0;-5.3
2019-01-23 06:00;535;0;0;-5.7
2019-01-23 07:00;536;0;3;-6
2019-01-23 08:00;537;1.286;23;-4.5
2019-01-23 09:00;538;2.566;186;-2.1
2019-01-23 10:00;539;3.473;374;2.5
2019-01-23 11:00;540;4.013;533;6.4
2019-01-23 12:00;541;4.241;639;9.2
2019-01-23 13:00;542;4.182;658;10.3
2019-01-23 14:00;543;3.834;649;13.1
2019-01-23 15:00;544;3.167;559;12
2019-01-23 16:00;545;2.151;410;13.1
2019-01-23 17:00;546;0.742;210;10.7
2019-01-23 18:00;547;0;11;6.8
2019-01-23 19:00;548;0;0;6.6
2019-01-23 20:00;549;0;0;3.4
2019-01-23 21:00;550;0;0;4.8
2019-01-23 22:00;551;0;0;2.4
2019-01-23 23:00;552;0;0;1
2019-01-24 00:00;553;0;0;2.8
2019-01-24 01:00;554;0;0;2
2019-01-24 02:00;555;0;0;6.2
2019-01-24 03:00;556;0;0;6.4
2019-01-24 04:00;557;0;0;5
2019-01-24 05:00;558;0;0;6.1
2019-01-24 06:00;559;0;0;5.2
2019-01-24 07:00;560;0;0;4.5
2019-01-24 08:00;561;1.227;82;4.6
2019-01-24 09:00;562;2.45;186;5.2
2019-01-24 10:00;563;3.338;374;6.1
2019-01-24 11:00;564;3.897;532;7.5
2019-01-24 12:00;565;4.158;637;8.5
2019-01-24 13:00;566;4.131;679;8.7
2019-01-24 14:00;567;3.814;652;9.7
2019-01-24 15:00;568;3.177;562;10.8
2019-01-24 16:00;569;2.179;414;10.6
2019-01-24 17:00;570;0.783;215;9.7
2019-01-24 18:00;571;0;12;4.4
2019-01-24 19:00;572;0;0;2
2019-01-24 20:00;573;0;0;0.8
2019-01-24 21:00;574;0;0;1.5
2019-01-24 22:00;575;0;0;0.5
2019-01-24 23:00;576;0;0;-1.8
2019-01-25 00:00;577;0;0;-2.3
2019-01-25 01:00;578;0;0;-1.2
2019-01-25 02:00;579;0;0;-2.9
2019-01-25 03:00;580;0;0;-2.8
2019-01-25 04:00;581;0;0;-4.6
2019-01-25 05:00;582;0;0;-4.3
2019-01-25 06:00;583;0;0;-4.3
2019-01-25 07:00;584;0;3;-3
2019-01-25 08:00;585;1.304;93;-1.5
2019-01-25 09:00;586;2.539;187;0.9
2019-01-25 10:00;587;3.414;378;3.6
2019-01-25 11:00;588;3.941;537;6.4
2019-01-25 12:00;589;4.171;644;8.5
2019-01-25 13:00;590;4.072;685;10.6
2019-01-25 14:00;591;3.827;661;12.2
2019-01-25 15:00;592;3.21;568;12.1
2019-01-25 16:00;593;2.231;419;11.7
2019-01-25 17:00;594;0.834;220;10.1
2019-01-25 18:00;595;0;13;7.4
2019-01-25 19:00;596;0;0;5.5
2019-01-25 20:00;597;0;0;3
2019-01-25 21:00;598;0;0;2.5
2019-01-25 22:00;599;0;0;1.6
2019-01-25 23:00;600;0;0;0.5
2019-01-26 00:00;601;0;0;-0.6
2019-01-26 01:00;602;0;0;-2.1
2019-01-26 02:00;603;0;0;-2.2
2019-01-26 03:00;604;0;0;-2.2
2019-01-26 04:00;605;0;0;-3
2019-01-26 05:00;606;0;0;-3
2019-01-26 06:00;607;0;0;-4.1
2019-01-26 07:00;608;0;1;-5.7
2019-01-26 08:00;609;1.308;24;-1.6
2019-01-26 09:00;610;2.539;185;2.5
2019-01-26 10:00;611;3.406;375;4.7
2019-01-26 11:00;612;3.932;541;7.2
2019-01-26 12:00;613;4.159;645;9.6
2019-01-26 13:00;614;4.106;653;10.6
2019-01-26 14:00;615;3.775;661;12.4
2019-01-26 15:00;616;3.146;570;13.4
2019-01-26 16:00;617;2.168;423;14.6
2019-01-26 17:00;618;0.802;226;13.6
2019-01-26 18:00;619;0;13;11.1
2019-01-26 19:00;620;0;0;7.2
2019-01-26 20:00;621;0;0;5
2019-01-26 21:00;622;0;0;4.7
2019-01-26 22:00;623;0;0;3.3
2019-01-26 23:00;624;0;0;1.9
2019-01-27 00:00;625;0;0;1.3
2019-01-27 01:00;626;0;0;0.8
2019-01-27 02:00;627;0;0;-1.2
2019-01-27 03:00;628;0;0;-2.2
2019-01-27 04:00;629;0;0;-1.8
2019-01-27 05:00;630;0;0;-4.6
2019-01-27 06:00;631;0;0;-5.7
2019-01-27 07:00;632;0;4;-4.2
2019-01-27 08:00;633;1.261;31;-0.8
